秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/30	15:44:10	T19BR001NL2P	5	ART-R03	19018764	6	6.5	0.2	6.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	23.709	TB2224CL	6.98662	0.00644706	8.72951	0.00262321	9.2879	0.0149102	11.5402	0.00683463	0	0.00170788	0.00410978	2.9121	-	-	-	-	V	1.45505	0.1345	2.95407	2.9117	-0.00482359	9.74818	0.00349301	5.54812e-005	1.05864e-005	0.00589643	0.99517	2.9117	-80.1596	1.18202e-006
2021/03/30	15:44:10	T19BR001NL2J	5	ART-R03	19018764	5	6.5	0.2	6.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	23.709	TB2224CL	7.50258	0.00953281	10.0414	0.00377324	9.96225	0.0125101	13.2644	0.00835441	0	0.00128084	0.0068498	3.57575	-	-	-	-	V	1.37458	0.16795	3.6246	3.57545	-0.0067668	13.1087	0.0037492	5.59293e-005	1.05141e-005	0.00330186	0.99322	3.57545	41.7215	0.00599427
2021/03/30	15:44:10	T19BR001NN2Q	6	ART-R03	19018764	29	6.5	0.2	6.5	0.2	0	0	4	Dev3 : USB-TC01_ch0	23.709	TB2224CL	7.75283	0.0148944	11.1275	0.00290653	10.2715	0.0299258	14.6941	0.0044052	0	0.00126555	0.00658946	2.76167	-	-	-	-	V	1.59911	0.23495	2.80242	2.75831	-0.00991887	15.6557	0.00383571	6.71036e-005	1.27376e-005	0.000241335	0.990057	2.75831	-65.9486	0.00667837
2021/03/30	15:44:10	T19BR001NN2W	6	ART-R03	19018764	30	6.5	0.2	6.5	0.2	0	0	5	Dev3 : USB-TC01_ch0	23.709	TB2224CL	7.12046	0.00842029	10.8341	0.00634759	9.36267	0.0186239	14.2989	0.0056163	0	0.00109298	0.00342687	2.52067	-	-	-	-	V	1.62872	0.20185	2.55817	2.51717	-0.00808246	25.0918	0.00384591	5.05663e-006	1.18982e-005	0.000276874	0.991906	2.51717	-61.4938	0.00566249
2021/03/30	15:44:10	T19BR001NN27	5	ART-R03	19018764	22	6.5	0.2	6.5	0.2	0	0	6	Dev3 : USB-TC01_ch0	23.709	TB2224CL	8.27186	0.0416423	12.8842	0.00979197	10.8842	0.117089	17.0159	0.0268098	0	0.00114377	0.00134346	0.655768	-	-	-	-	V	1.60851	0.21205	0.669105	0.658513	-0.00588029	31.1433	0.00413041	4.95354e-005	1.55115e-005	0.00357264	0.994108	0.658513	26.7065	0.00143208
2021/03/30	15:44:10	T19BR001NP2W	5	ART-R03	19018764	21	6.5	0.2	6.5	0.2	0	0	7	Dev3 : USB-TC01_ch0	23.709	TB2224CL	7.82506	0.0438091	11.2151	0.00771415	10.5191	0.098117	14.8165	0.0251323	0	0.00846541	0.00148322	0.558671	-	-	-	-	V	3.01208	0.21255	0.577683	0.560791	-0.00464105	14.3187	0.00379278	2.126e-006	0.000339148	0.00236221	0.995346	0.560791	-20.3452	0.000776837
2021/03/30	15:44:36	T19BR001NP27	6	ART-R03	19018764	13	7	0.2	7	0.2	0	0	0	Dev3 : USB-TC01_ch0	23.581	TB2224CL	6.75367	0.00748439	10.0958	0.00544524	9.04333	0.0034894	13.3436	0.00842595	0	0.00837811	0.00799688	3.01738	-	-	-	-	V	2.91905	0.18105	3.10499	3.01693	-0.0034881	9.7868	0.00340569	4.90179e-007	0.000155402	0	0.996503	3.01693	13.5928	0.00361795
2021/03/30	15:44:36	T19BR001NP2D	6	ART-R03	19018764	14	7	0.2	7	0.2	0	0	1	Dev3 : USB-TC01_ch0	23.581	TB2224CL	6.055	0.00612123	8.74217	0.00163687	8.10087	0.00845279	11.5546	0.00289561	0	0.00781754	0.0036826	2.72592	-	-	-	-	V	3.08282	0.214	2.80965	2.72563	0.00256914	10.1037	0.00301428	0.0030396	0.00013529	0.00340917	1.00257	2.72563	-10.0257	0.00131771
2021/03/30	15:44:36	T19BR001NL2P	5	ART-R03	19018764	6	7	0.2	7	0.2	0	0	2	Dev3 : USB-TC01_ch0	23.581	TB2224CL	6.4109	0.00641053	8.75467	0.00354186	8.50058	0.00824861	11.5648	0.0030002	0	0.00161238	0.00413108	2.93222	-	-	-	-	V	2.10026	0.23475	2.99338	2.93181	0.00183987	9.87673	0.00318599	4.59579e-005	1.68814e-005	0.0101095	1.00184	2.93181	574.603	7.66906e-007
2021/03/30	15:44:37	T19BR001NL2J	5	ART-R03	19018764	5	7	0.2	7	0.2	0	0	3	Dev3 : USB-TC01_ch0	23.581	TB2224CL	6.82656	0.0101087	10.0677	0.00288961	9.02959	0.0110075	13.296	0.00300219	0	0.00141237	0.00686695	3.59249	-	-	-	-	V	1.88248	0.16845	3.6601	3.59247	-0.00165469	13.2885	0.00340456	4.28102e-005	1.62439e-005	0.00518869	0.998342	3.59247	54.4317	0.00257333
2021/03/30	15:44:37	T19BR001NN2Q	6	ART-R03	19018764	29	7	0.2	7	0.2	0	0	4	Dev3 : USB-TC01_ch0	23.581	TB2224CL	7.05612	0.0127594	11.1412	0.00418152	9.293	0.0210011	14.7121	0.00212632	0	0.00151007	0.00659134	2.76192	-	-	-	-	V	2.07768	0.20225	2.81777	2.76042	-0.00570885	15.7872	0.00355594	3.8679e-005	1.828e-005	0.000384195	0.994278	2.76042	78.7276	0.00556028
2021/03/30	15:44:37	T19BR001NN2W	6	ART-R03	19018764	30	7	0.2	7	0.2	0	0	5	Dev3 : USB-TC01_ch0	23.581	TB2224CL	6.43038	0.0130201	10.8501	0.00312303	8.40389	0.0122185	14.3091	0.00796085	0	0.00138626	0.0034561	2.51636	-	-	-	-	V	2.14302	0.2356	2.56892	2.51502	-0.00333936	24.5841	0.00322632	2.62857e-005	1.82511e-005	0.000840506	0.996656	2.51502	-81.2689	0.00462184
2021/03/30	15:44:37	T19BR001NN27	5	ART-R03	19018764	22	7	0.2	7	0.2	0	0	6	Dev3 : USB-TC01_ch0	23.581	TB2224CL	7.50281	0.0396504	12.9093	0.0109013	9.79242	0.106629	17.0366	0.0370232	0	0.00135427	0.00138216	0.662657	-	-	-	-	V	2.03235	0.07075	0.680381	0.666828	-0.00476956	30.8143	0.00377134	3.21218e-006	2.2573e-005	0.00531117	0.995221	0.666828	-36.2563	0.00176018
