秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/24	15:31:46	T19BR001NN24	5	ART-R03	11067785	13	4.75	0.2	4.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.889	TB2224CL	10.7252	0.173592	9.57505	0.0131642	13.7462	0.355554	12.6952	0.0202022	0	0.000108076	0.00836743	3.22713	-	-	-	-	V	1.32662	0.10945	3.25697	3.21433	-0.19039	66.369	0.00440151	0.00084962	4.89555e-005	0	0.809104	3.21433	78139.7	0.0504492
2021/03/24	15:32:04	T19BR001NP2A	6	ART-R03	11067785	5	5	0.2	5	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.889	TB2224CL	10.4309	0.171128	10.43	0.0135209	14.1578	0.457315	13.835	0.0245605	0	0.000211447	0.00509911	2.89439	-	-	-	-	V	1.15408	0.1079	2.92067	2.88734	-0.191816	126.289	0.00432816	0.000852074	4.39265e-005	0	0.807845	2.88734	681.086	0.00636891
2021/03/24	15:32:05	T19BR001NP2G	6	ART-R03	11067785	6	5	0.2	5	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.889	TB2224CL	10.3679	0.220793	10.3915	0.0158922	14.2241	0.619656	13.7696	0.0288648	0	0.000162404	0.00561316	2.78982	-	-	-	-	V	1.1936	0.1746	2.80992	2.77677	-0.18775	109.528	0.00427487	0.000813855	4.61995e-005	0	0.81187	2.77677	-60077	0.0432574
2021/03/24	15:32:05	T19BR001NN2A	5	ART-R03	11067785	14	5	0.2	5	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.889	TB2224CL	9.69116	0.148002	9.16064	0.0102724	12.4765	0.288192	12.1378	0.0240026	0	0.000100328	0.00481257	2.90309	-	-	-	-	X	0.21866	0.1089	2.91968	2.91331	-0.151818	102.596	0.00407167	0.000760834	1.35101e-006	0	0.847928	2.91331	-303.359	0.00569168
2021/03/24	15:32:05	T19BR001NN24	5	ART-R03	11067785	13	5	0.2	5	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.889	TB2224CL	10.2671	0.148697	9.69273	0.0146092	13.244	0.302967	12.8416	0.0216271	0	0.000149397	0.00847672	3.31472	-	-	-	-	X	0.150171	0.14205	3.33153	3.32653	-0.176479	75.3541	0.00428175	0.000914441	9.54107e-007	0	0.823069	3.32653	52177	0.0516015
2021/03/24	15:32:23	T19BR001NP2A	6	ART-R03	11067785	5	5.25	0.2	5.25	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.785	TB2224CL	9.84162	0.220156	10.4879	0.0186884	13.5044	0.683188	13.9063	0.0390167	0	0.00018025	0.00503966	2.95429	-	-	-	-	X	0.094207	0.1694	2.97889	2.97608	-0.179031	471.25	0.00416439	0.000967404	6.68011e-007	0	0.820662	2.97608	-34705.3	0.0458136
2021/03/24	15:32:23	T19BR001NP2G	6	ART-R03	11067785	6	5.25	0.2	5.25	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.785	TB2224CL	9.99573	0.00301536	10.4937	0.00613123	14.2253	0.0175518	13.9071	0.0139794	0	0.000128321	0.00560362	2.86363	-	-	-	-	X	0.0810747	0.20265	2.86583	2.86351	-0.174791	420.333	0.00411904	0.00100954	4.16285e-007	0	0.824866	2.86351	257330	0.0440222
2021/03/24	15:32:23	T19BR001NN2A	5	ART-R03	11067785	14	5.25	0.2	5.25	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.785	TB2224CL	9.10394	0.136864	9.22151	0.00837837	11.7739	0.233495	12.2093	0.0188946	0	5.0798e-005	0.00479446	2.95102	-	-	-	-	V	1.19468	0.15175	2.97636	2.94122	-0.125072	100.673	0.00387173	0.000482552	4.15576e-005	0	0.874722	2.94122	-39380.9	0.0462729
2021/03/24	15:32:23	T19BR001NN24	5	ART-R03	11067785	13	5.25	0.2	5.25	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.785	TB2224CL	9.77226	0.117987	9.78819	0.00947173	12.6418	0.243911	12.965	0.0166033	0	9.04632e-005	0.00841725	3.37814	-	-	-	-	V	1.09338	0.2016	3.40066	3.36388	-0.148497	74.4736	0.00405061	0.000613365	3.57538e-005	0	0.851127	3.36388	34108.5	0.0526339
2021/03/24	15:32:41	T19BR001NP2A	6	ART-R03	11067785	5	5.5	0.2	5.5	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.872	TB2224CL	9.54138	0.00573977	10.5696	0.00914476	13.5618	0.0181802	14.021	0.0120463	0	0.000179633	0.00503433	3.02257	-	-	-	-	X	0.110322	0.186	3.02603	3.02269	-0.160346	513.454	0.00398677	0.000994722	6.39281e-007	0	0.839385	3.02269	43666.2	0.0464498
